trial LL w1 w2 p1 kappa delta 
29 2022.9400948041907 7.568811918381333e-06 0.2806313112082882 0.5320800063735951 2.2117560457424794 0.04072169260939568
30 1916.262112962977 0.0022923216925476698 0.25544626505215107 0.5375689483985913 2.1543879112655855 0.013525508675703277
31 1730.2323741221394 2.705938818420414e-07 0.31950060675985864 0.7238902135525452 2.1391103905356204 0.116190076420483
32 1857.9119511021368 0.0122127258334337 0.2850474526159066 0.7046076219838086 2.211089305759102 0.013536806447251326
33 1745.4983380066312 0.0033056204110278307 0.27652899937942915 0.6504042676310058 2.1082219130879025 5.344221653740546e-06
34 1819.9666509109618 9.495489402621452e-06 0.23052895676692586 0.621234949508044 1.9065137076045102 0.04516521976942805
35 1856.867897205896 0.020177366850219695 0.2805046835627741 0.6646584361793858 1.5834046365124852 3.4657888156265284e-06
36 1903.291296956452 0.001692207978901505 0.28345934917986426 0.5470627858109737 2.1776659430034218 0.0015693113500679138
37 1893.0134836102493 4.183617952616113e-07 0.3472399445767798 0.6363776956523348 2.4989913888157225 0.17825170490683712
38 1839.3569452162074 0.005241427631517739 0.2851122808542299 0.6736505351519432 2.310857061987282 0.06251265057492872
39 1809.5799516267134 0.00981272796272839 0.29924850273577425 0.6193068787496184 2.714658928423707 7.355863238527487e-05
40 1880.1777005331796 0.007154547466244742 0.29599657571106097 0.6669178520029874 2.027942730516195 0.03211622726883175
41 1823.993682143115 0.0008010599875482567 0.29875838192361504 0.55365278012084 2.2747344997066916 1.703378224763276e-06
42 1804.1738384509817 7.223452359658193e-09 0.23731525160067352 0.5918436309538311 1.753731444408763 0.06607373695072907
43 1882.7547729373778 0.004236904215847755 0.3899160624908059 0.6451496949070231 2.2696178647170235 0.1394643289730245
44 1873.8537440666685 0.0037334008228361304 0.2464374151053762 0.6058218665131403 1.997524844515741 0.06399745831239434
45 1915.1402051886885 0.01040462633671676 0.2797834454936337 0.6154451894201096 3.0045103523069847 0.0014247022784190187
46 1755.9758840618056 8.60233417886476e-07 0.31892161721387025 0.6712257803598769 2.086074799377454 0.09499579668596841
47 1832.0322272941994 0.013529118937879446 0.2770647513820707 0.6689251529048295 2.324194302697955 0.04386753141081711
48 1810.8489358639497 0.0015512640242113479 0.2819381877628493 0.676477702021408 1.7124485403703518 0.12532034572358255
49 1813.25510242501 1.1304198075962506e-06 0.2872153932506275 0.6315198187074326 2.5569659411776384 0.07870848260403128
